student_id,program_level,modality,college,age,credits_attempted,credits_completed,gpa_term,cum_gpa,satisfaction_overall,satisfaction_advising,satisfaction_online_services,satisfaction_facilities,nps_score,fin_aid_flag,pell_eligible,unmet_need,first_gen,retention_next_term
1433,Undergraduate,Online,Business,24.0,11,10.0,2.61,2.46,3.1,2.8,3.3,3.5,2.0,0,1,3296.0,0,1
1434,Undergraduate,On-campus,Sciences,27.0,6,5.0,2.13,2.2,2.6,2.8,3.1,3.0,7.0,0,0,5762.0,0,0
1435,Undergraduate,On-campus,Education,21.0,10,9.0,3.21,3.22,3.3,3.4,3.2,3.9,7.0,0,0,5745.0,0,0
1436,Undergraduate,Online,Engineering,22.0,11,9.0,3.17,3.28,3.3,3.5,4.2,3.2,2.0,1,1,434.0,0,0
1437,Undergraduate,On-campus,Engineering,23.0,12,10.0,3.57,3.15,3.4,3.6,3.5,4.0,8.0,0,0,1081.0,0,0
1438,Graduate,On-campus,Health,37.0,7,6.0,3.56,3.5,2.7,2.8,3.4,3.5,3.0,0,0,3989.0,0,1
1439,Undergraduate,Hybrid,Sciences,16.0,6,5.0,3.23,3.17,2.7,2.8,3.2,3.9,7.0,1,1,2970.0,0,0
1440,Undergraduate,Online,Engineering,24.0,11,10.0,2.94,2.95,3.3,3.1,3.2,3.4,6.0,1,1,2473.0,1,1
1441,Graduate,Online,Sciences,35.0,8,7.0,3.26,3.26,3.2,3.2,3.6,2.8,3.0,0,0,3082.0,0,1
1442,Undergraduate,On-campus,Sciences,24.0,10,9.0,3.41,3.44,2.5,2.6,4.0,4.1,3.0,0,0,6796.0,0,1
1443,Undergraduate,Online,Engineering,20.0,7,5.0,3.01,3.02,3.3,3.8,3.7,2.8,10.0,1,1,397.0,1,0
1444,Undergraduate,On-campus,Engineering,22.0,6,5.0,2.76,2.69,2.3,2.1,2.9,3.2,9.0,0,0,1954.0,0,1
1445,Graduate,On-campus,Business,35.0,6,5.0,3.33,3.27,4.1,4.3,2.9,4.1,5.0,1,1,3732.0,0,0
1446,Undergraduate,Online,Sciences,31.0,9,8.0,3.27,3.26,2.5,2.5,4.1,3.3,5.0,0,0,3370.0,1,0
1447,Undergraduate,On-campus,Engineering,24.0,15,12.0,2.71,2.79,2.8,3.0,2.9,3.6,7.0,1,1,4548.0,0,0
1448,Graduate,On-campus,Health,28.0,7,7.0,3.19,3.2,2.5,2.5,3.0,3.4,2.0,1,0,2126.0,0,1
1449,Graduate,Online,Engineering,36.0,6,6.0,3.56,3.44,3.8,4.2,3.0,3.5,7.0,1,0,1918.0,0,0
1450,Undergraduate,Hybrid,Health,21.0,11,8.0,3.27,3.14,3.0,2.8,3.0,3.1,7.0,0,0,4745.0,0,0
1451,Undergraduate,Hybrid,Business,17.0,9,8.0,3.27,3.35,3.5,3.5,3.3,3.3,6.0,1,1,3283.0,1,0
1452,Undergraduate,On-campus,Business,21.0,15,13.0,3.08,3.19,3.2,3.3,3.0,3.1,8.0,0,0,7241.0,1,1
1453,Graduate,On-campus,Sciences,35.0,12,12.0,3.12,3.28,2.5,2.3,3.1,3.6,5.0,1,0,3793.0,0,0
1454,Undergraduate,Online,Sciences,18.0,11,8.0,2.56,2.49,2.7,2.8,3.0,3.3,7.0,0,0,5607.0,1,0
1455,Undergraduate,Hybrid,Sciences,25.0,10,10.0,2.65,2.37,2.7,3.0,2.9,3.4,5.0,1,0,1632.0,0,0
1456,Graduate,On-campus,Education,32.0,15,12.0,3.52,3.58,3.1,3.1,4.0,3.7,2.0,1,0,3938.0,0,1
1457,Undergraduate,On-campus,Health,20.0,7,6.0,2.81,2.7,2.7,2.9,3.0,3.5,7.0,1,0,3438.0,1,0
1458,Undergraduate,Hybrid,Education,22.0,10,8.0,2.93,2.91,3.3,3.1,3.2,3.3,8.0,1,0,1628.0,0,0
1459,Undergraduate,Online,Business,27.0,14,12.0,3.11,3.13,3.3,3.0,3.2,3.6,5.0,0,0,1937.0,0,1
1460,Undergraduate,Hybrid,Business,24.0,14,10.0,2.54,2.62,2.5,2.7,3.1,2.6,2.0,1,0,1146.0,0,1
1461,Undergraduate,Online,Business,22.0,7,7.0,2.8,2.93,2.7,2.5,3.4,3.1,6.0,1,0,1725.0,1,0
1462,Undergraduate,Online,Business,21.0,12,10.0,3.07,3.25,2.9,2.4,3.9,3.3,6.0,1,0,2208.0,0,0
1463,Undergraduate,Online,Sciences,22.0,15,13.0,2.82,3.02,3.2,3.0,3.9,2.8,6.0,1,0,3619.0,0,1
1464,Undergraduate,Hybrid,Education,20.0,9,9.0,2.92,2.94,2.9,3.3,3.6,3.6,5.0,1,0,3920.0,0,1
1465,Graduate,Hybrid,Health,38.0,8,8.0,2.66,2.41,3.7,4.0,3.1,3.4,8.0,1,0,5123.0,0,0
1466,Undergraduate,On-campus,Engineering,28.0,6,5.0,2.9,2.81,2.8,2.5,3.9,4.0,5.0,0,0,4640.0,0,0
1467,Graduate,On-campus,Education,16.0,8,7.0,3.21,3.42,3.1,2.7,3.4,4.5,4.0,1,0,320.0,1,0
1468,Undergraduate,On-campus,Engineering,23.0,14,13.0,2.79,2.81,2.1,2.0,2.5,3.7,1.0,1,0,1149.0,1,0
1469,Graduate,Hybrid,Sciences,28.0,14,13.0,3.09,3.42,2.5,2.8,3.7,3.1,4.0,1,0,2156.0,1,1
1470,Graduate,Online,Sciences,30.0,12,12.0,3.8,3.74,3.2,3.1,3.5,3.6,7.0,1,0,4106.0,0,1
1471,Undergraduate,Online,Sciences,21.0,8,6.0,3.15,3.5,3.1,3.0,4.0,3.0,4.0,0,1,4432.0,0,1
1472,Graduate,Online,Sciences,34.0,8,8.0,3.43,3.43,2.8,2.6,3.1,3.4,7.0,0,0,2861.0,0,0
1473,Graduate,On-campus,Engineering,36.0,9,9.0,3.17,3.11,2.5,2.4,3.1,4.0,2.0,1,0,830.0,1,1
1474,Undergraduate,On-campus,Engineering,18.0,12,10.0,2.47,2.36,2.9,3.2,3.4,3.9,3.0,1,1,1049.0,1,0
1475,Undergraduate,Online,Health,19.0,12,10.0,2.33,2.43,2.5,2.5,3.6,3.8,2.0,1,0,644.0,1,0
1476,Undergraduate,Online,Business,21.0,7,5.0,3.11,2.9,3.2,3.1,3.4,3.1,5.0,0,1,3321.0,0,0
1477,Graduate,Hybrid,Business,30.0,10,8.0,3.36,3.28,3.4,3.6,2.1,3.5,9.0,0,0,4667.0,0,0
1478,Graduate,Online,Engineering,26.0,12,11.0,3.3,3.29,3.7,3.7,3.2,3.2,10.0,0,0,4444.0,0,0
1479,Graduate,On-campus,Business,33.0,12,12.0,2.96,2.62,3.0,3.3,2.7,3.7,7.0,1,0,1787.0,0,0
1480,Undergraduate,Hybrid,Business,26.0,11,11.0,2.82,2.81,3.1,2.9,2.4,3.3,1.0,0,0,4042.0,0,0
1481,Graduate,Online,Engineering,38.0,15,12.0,3.24,3.5,3.7,3.8,3.2,3.4,4.0,0,0,2040.0,0,0
1482,Undergraduate,Online,Business,24.0,15,15.0,3.04,3.1,3.4,3.7,4.2,3.2,0.0,1,0,1471.0,0,0
1483,Undergraduate,On-campus,Business,24.0,13,9.0,2.79,2.69,3.2,3.7,3.6,3.0,5.0,1,1,2467.0,0,0
1484,Undergraduate,Hybrid,Business,29.0,8,7.0,3.17,3.1,2.2,1.9,2.8,3.3,8.0,1,0,5875.0,0,0
1485,Undergraduate,On-campus,Engineering,29.0,6,5.0,2.71,2.76,2.7,2.6,2.9,3.7,6.0,0,0,6021.0,0,0
1486,Undergraduate,Hybrid,Health,20.0,8,7.0,2.41,2.33,2.7,2.3,2.9,3.2,1.0,0,1,1537.0,0,0
1487,Undergraduate,Online,Education,27.0,7,6.0,2.25,2.32,2.8,2.5,3.8,3.4,8.0,1,0,3767.0,0,0
1488,Undergraduate,On-campus,Engineering,23.0,7,6.0,3.16,3.08,3.0,3.0,3.3,3.6,7.0,1,0,2763.0,0,0
1489,Undergraduate,On-campus,Health,23.0,7,6.0,2.76,2.61,2.6,2.0,2.8,3.5,8.0,0,1,3805.0,0,0
1490,Undergraduate,Hybrid,Business,17.0,10,10.0,2.53,2.71,3.1,3.2,2.9,3.8,7.0,1,0,6328.0,1,0
1491,Undergraduate,Online,Engineering,21.0,6,6.0,2.75,2.86,2.9,3.1,3.9,4.1,4.0,1,0,1772.0,0,0
1492,Undergraduate,Hybrid,Health,20.0,15,13.0,3.72,3.44,3.3,3.3,3.7,3.6,2.0,1,0,3292.0,0,1
1493,Undergraduate,On-campus,Business,24.0,9,9.0,2.56,2.51,3.3,3.0,2.7,3.4,8.0,1,0,3653.0,0,0
1494,Undergraduate,Online,Health,25.0,15,15.0,3.29,3.45,3.9,3.8,3.5,3.3,7.0,0,0,2958.0,0,0
1495,Undergraduate,Online,Health,16.0,10,8.0,3.11,3.09,3.3,3.9,3.6,3.3,1.0,1,0,0.0,0,1
1496,Undergraduate,Hybrid,Health,22.0,7,7.0,3.54,3.45,3.0,2.8,3.0,3.5,3.0,0,0,2006.0,1,0
1497,Undergraduate,Online,Business,25.0,10,8.0,2.89,2.85,2.5,2.3,4.0,3.3,3.0,1,0,2882.0,0,0
1498,Undergraduate,Online,Education,21.0,15,15.0,2.38,2.4,2.8,2.1,3.4,3.4,6.0,1,0,3844.0,0,1
1499,Undergraduate,Online,Engineering,24.0,9,8.0,3.37,3.34,3.6,3.9,4.3,3.9,5.0,0,0,4812.0,0,0
1500,Graduate,Hybrid,Business,36.0,13,12.0,2.82,2.81,2.6,2.2,3.6,2.5,4.0,1,0,3294.0,0,0
